category,title,description,resource,region,statusWord,message
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-east-1:350381001508:security-group/sg-00f891199d308ad97,us-east-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-east-1:350381001508:security-group/sg-0ffe5cbdcf88d22b5,us-east-1,OK,"Security group ""research-sg"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-east-1:350381001508:security-group/sg-0b27065fbd77b6b09,us-east-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-east-2:350381001508:security-group/sg-05d62c11a9c3a11fc,us-east-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-west-1:350381001508:security-group/sg-021036230b6b72a26,us-west-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-west-2:350381001508:security-group/sg-0f2028dc628a7cb2d,us-west-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,N/A,af-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,N/A,ap-east-1,OK,Region is not enabled
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-south-1:350381001508:security-group/sg-050a349c346ce4b68,ap-south-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-northeast-3:350381001508:security-group/sg-02a086cbec5ead443,ap-northeast-3,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ca-central-1:350381001508:security-group/sg-0ae60c10adbdfc720,ca-central-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-central-1:350381001508:security-group/sg-02d3ac51a39845ba8,eu-central-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-west-1:350381001508:security-group/sg-0f83a0742b1178720,eu-west-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-west-2:350381001508:security-group/sg-0dba153e998b8b2e4,eu-west-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-west-3:350381001508:security-group/sg-085ba8bbd8ccbf974,eu-west-3,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-north-1:350381001508:security-group/sg-0a411c7d3a2ab4207,eu-north-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,N/A,eu-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-northeast-1:350381001508:security-group/sg-08cb0a77fbf5f21f5,ap-northeast-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-northeast-2:350381001508:security-group/sg-0b869ef3a6a93bc60,ap-northeast-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-southeast-1:350381001508:security-group/sg-03598f1abd49bd276,ap-southeast-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-southeast-2:350381001508:security-group/sg-096f060f5dac35ef2,ap-southeast-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
